ÿ22,96,183,288,391,-20,-934,831,27,127,188,7
22,70,201,271,391,-20,-937,819,21,127,186,-1
22,131,227,306,391,-20,-934,809,36,117,188,5
22,78,262,271,391,-20,-935,812,30,122,180,7
22,87,157,288,392,-20,-937,830,26,114,186,6
22,113,210,288,395,-20,-936,796,34,132,191,7
22,78,236,288,391,-20,-937,811,36,119,190,3
22,105,201,280,393,-19,-935,813,26,125,188,4
22,87,236,323,392,-21,-938,816,25,121,187,1
22,140,201,262,393,-20,-935,794,36,122,186,9
22,78,271,253,393,-20,-930,800,30,119,186,3
22,131,245,262,392,-19,-935,809,26,125,181,9
22,96,192,262,394,-21,-936,837,17,119,183,10
22,122,227,297,391,-20,-933,792,34,127,191,8
22,52,166,271,393,-20,-936,808,31,109,187,3
22,70,183,306,392,-21,-932,812,25,127,187,2
22,122,253,315,393,-20,-934,816,21,140,188,3
22,113,280,323,391,-19,-939,820,27,128,191,5
22,78,175,306,392,-20,-930,814,24,126,189,6
22,26,175,262,392,-20,-938,824,28,126,194,9
22,87,201,262,391,-20,-935,819,15,129,189,9
22,87,175,288,392,-21,-937,819,27,128,186,9
22,52,236,280,391,-20,-937,811,26,130,190,4
22,148,175,271,393,-21,-931,830,20,128,189,7
22,70,253,315,392,-20,-933,812,4,127,189,2
22,105,192,262,394,-20,-936,804,24,122,192,-1
22,87,175,288,392,-19,-932,810,27,129,187,1
22,70,201,271,393,-19,-935,832,17,126,187,9
22,113,175,253,393,-19,-934,815,16,129,190,4
22,113,201,236,393,-20,-933,811,23,127,191,5
22,113,201,271,392,-20,-935,789,34,114,187,6
22,105,210,271,392,-21,-932,802,37,113,187,5
22,122,175,262,391,-21,-935,812,17,135,191,8
22,140,201,253,392,-20,-937,805,21,130,186,7
22,131,175,323,393,-19,-934,795,20,136,188,9
22,70,227,288,391,-19,-937,803,35,126,190,-1
22,105,192,280,392,-20,-935,810,23,132,188,7
22,96,288,306,393,-20,-930,799,23,143,191,4
22,131,218,297,392,-19,-934,802,41,131,187,2
22,140,218,288,391,-20,-932,807,32,123,189,8
22,105,218,280,392,-19,-933,807,22,132,190,2
22,148,175,315,392,-20,-937,792,33,128,192,2
22,113,192,306,392,-21,-932,808,35,132,192,3
22,96,236,227,392,-20,-932,809,23,127,190,10
22,122,262,262,391,-20,-934,813,27,132,188,1
22,131,227,271,392,-20,-931,777,30,124,190,5
