)30,35,-735,-638,383,-35,-927,773,18,115,169,5
30,-96,-647,-656,383,-34,-926,785,5,126,174,1
30,26,-673,-603,381,-34,-930,763,15,116,169,2
30,-78,-647,-656,384,-34,-930,769,14,136,170,4
30,8,-638,-612,382,-34,-930,752,28,113,167,1
30,-35,-700,-656,382,-34,-930,779,19,115,170,2
30,-105,-638,-621,381,-33,-929,760,19,119,170,1
30,-26,-665,-647,383,-34,-927,790,8,124,168,0
30,-70,-656,-612,383,-34,-930,759,17,118,172,5
30,-43,-673,-612,383,-35,-928,771,12,134,167,1
30,-70,-700,-647,383,-34,-932,753,31,117,165,2
30,-52,-682,-630,383,-34,-932,774,9,123,167,-1
30,-17,-665,-586,384,-34,-927,766,15,122,171,4
30,-61,-673,-603,385,-35,-926,785,-5,115,173,4
30,-70,-638,-586,382,-35,-932,761,8,129,171,2
30,-70,-621,-630,383,-34,-925,763,17,122,172,5
30,-78,-612,-612,384,-33,-928,743,26,122,170,6
30,-87,-656,-603,384,-34,-927,770,20,132,165,3
30,-113,-638,-603,382,-35,-929,770,11,118,168,0
30,-70,-682,-647,382,-35,-927,786,12,122,170,1
30,-26,-638,-603,383,-33,-930,765,9,122,175,3
30,-70,-638,-621,385,-34,-929,766,15,131,176,2
30,-122,-673,-647,383,-35,-930,760,25,117,174,7
30,-87,-656,-595,381,-34,-931,760,12,125,173,-1
30,-96,-682,-621,382,-34,-930,761,16,125,167,6
30,-70,-691,-612,383,-35,-929,768,-1,129,174,3
30,-52,-630,-638,382,-35,-928,752,19,115,174,6
30,-78,-673,-647,383,-35,-929,769,13,124,173,0
30,-70,-717,-586,383,-34,-929,758,24,132,171,8
30,-96,-595,-638,381,-34,-930,781,9,120,167,2
30,-131,-682,-612,383,-35,-931,760,13,135,174,0
30,-122,-638,-638,383,-34,-924,766,-1,129,167,4
30,-87,-647,-612,382,-35,-928,747,21,130,177,2
30,-131,-612,-595,381,-34,-932,767,22,127,176,7
30,-113,-691,-621,383,-33,-927,765,11,111,173,3
30,-70,-691,-595,382,-33,-927,781,14,116,175,5
30,-61,-603,-612,382,-34,-928,765,10,129,169,5
30,-87,-638,-612,383,-35,-931,760,19,127,172,4
30,-148,-612,-603,384,-34,-925,753,24,130,174,1
30,-96,-612,-612,382,-34,-929,772,16,117,168,1
30,-87,-656,-630,381,-35,-926,761,23,125,172,4
30,-122,-673,-577,381,-34,-931,783,5,120,167,6
30,-105,-665,-595,384,-34,-931,764,17,113,176,7
30,-122,-665,-630,383,-34,-928,769,9,120,176,1
30,-96,-665,-638,383,-34,-928,747,23,126,174,2
30,-148,-665,-595,382,-33,-930,766,20,126,171,-1
30,-113,-647,-577,383,-33,-927,768,16,129,168,4
30,-122,-647,-630,382,-33,-929,792,10,121,175,7
30,-175,-647,-612,382,-34,-927,763,15,128,174,3
30,-105,-612,-621,381,-33,-929,769,4,117,167,6
