11,778,875,586,419,-3,-900,639,121,120,196,-1
11,761,857,577,11,743,831,586,417,-3,-902,616,130,114,198,8
11,735,770,595,417,-3,-904,626,137,112,193,0
11,770,770,603,416,-3,-902,641,119,115,197,-1
11,770,840,595,415,-4,-903,608,132,117,193,2
11,770,805,656,417,-3,-899,619,135,114,201,0
11,796,761,568,418,-3,-899,615,138,119,196,1
11,787,813,673,416,-3,-902,612,129,110,198,-1
11,761,822,665,417,-4,-902,630,123,115,191,5
11,796,796,595,418,-4,-904,606,142,107,200,2
11,752,840,682,417,-2,-898,618,143,118,193,1
11,787,840,638,419,-3,-901,614,140,120,196,2
11,752,822,603,418,-3,-899,618,136,111,201,6
11,752,778,612,418,-3,-900,624,137,118,191,-1
11,743,787,638,420,-4,-902,601,148,115,193,-1
11,787,831,630,416,-3,-902,606,144,111,194,4
11,743,770,647,418,-3,-902,621,132,111,192,-1
11,700,813,647,418,-2,-899,615,136,112,201,1
11,752,761,603,418,-3,-900,616,128,123,203,-1
11,778,822,665,416,-4,-902,602,138,117,201,4
11,770,761,647,417,-4,-902,598,148,111,197,0
11,752,778,638,417,-3,-904,626,128,123,196,-1
11,761,717,577,417,-3,-901,617,130,116,200,-1
11,743,813,612,418,-3,-903,617,129,115,195,1
11,752,726,595,417,-3,-900,621,132,117,203,-1
11,726,787,665,418,-4,-901,593,137,118,191,3
11,761,761,630,416,-4,-904,625,119,114,201,1
11,743,770,577,416,-2,-902,621,135,116,206,-1
11,787,822,630,417,-4,-902,614,130,111,199,-1
11,796,778,647,417,-3,-899,619,135,101,193,2
11,796,787,647,417,-4,-900,601,137,109,199,4
11,778,813,673,418,-3,-901,636,126,120,206,6
11,752,778,708,418,-3,-900,617,127,113,201,-1
11,752,796,700,418,-3,-903,620,124,108,201,0
11,796,813,621,417,-3,-901,615,135,107,197,2
11,761,726,673,418,-3,-900,607,140,108,200,5
11,743,726,647,418,-3,-897,598,139,111,197,-1
11,787,752,612,416,-3,-899,630,122,117,194,5
11,717,743,638,417,-3,-902,618,128,123,205,-1
11,700,673,621,417,-4,-903,624,131,122,203,3
11,743,743,612,418,-3,-902,619,140,115,196,-1
11,743,743,621,418,-2,-897,611,130,115,199,-1
11,735,708,560,417,-2,-902,637,119,115,207,2
