2,332,-1181,96,392,-9,-946,764,77,187,148,8
2,358,-1155,113,32,332,-1155,96,394,-10,-944,750,86,190,150,-1
2,323,-1120,78,392,-10,-942,762,92,175,146,-1
2,358,-1155,78,394,-9,-946,770,81,190,156,-1
2,297,-1163,78,391,-9,-946,788,69,203,148,7
2,288,-1137,122,394,-10,-950,768,87,188,155,9
2,280,-1172,87,394,-10,-949,769,76,191,150,7
2,323,-1155,113,393,-10,-950,751,95,186,151,5
2,297,-1207,43,394,-11,-944,770,86,180,150,8
2,306,-1163,78,395,-10,-945,751,89,184,156,4
2,262,-1128,87,395,-10,-941,758,87,188,152,5
2,271,-1120,87,394,-11,-941,769,85,189,152,0
2,297,-1181,61,394,-10,-946,744,98,181,155,8
2,332,-1128,96,391,-9,-944,764,85,185,154,3
2,288,-1085,43,391,-11,-950,771,84,190,154,1
2,297,-1067,78,393,-10,-950,782,79,192,157,1
2,341,-1128,122,394,-10,-949,765,91,194,154,4
2,315,-1128,105,395,-10,-945,742,85,185,157,6
2,315,-1111,78,394,-10,-947,776,74,191,150,0
2,323,-1155,113,394,-11,-943,770,95,188,158,5
2,341,-1120,105,392,-10,-943,751,93,189,149,0
2,332,-1146,122,395,-10,-946,764,87,185,151,8
2,341,-1128,96,392,-11,-944,760,82,190,153,5
2,323,-1128,87,393,-11,-949,776,72,193,150,-1
2,315,-1093,113,392,-11,-948,764,92,192,149,2
2,323,-1137,157,394,-10,-949,741,97,195,142,4
2,315,-1085,131,392,-10,-947,772,76,184,147,4
2,341,-1111,87,394,-11,-946,761,86,185,153,-1
2,332,-1085,113,396,-10,-941,757,96,179,148,4
2,323,-1120,61,394,-10,-942,770,85,179,154,8
2,315,-1111,148,394,-10,-946,787,77,189,156,1
2,323,-1111,113,391,-11,-946,760,84,193,147,6
2,332,-1067,113,392,-11,-948,766,86,180,151,-1
2,332,-1093,96,392,-10,-948,748,93,190,143,7
2,306,-1076,78,394,-10,-950,763,79,183,151,1
2,332,-1067,105,396,-10,-945,748,82,180,153,2
2,332,-1076,113,394,-10,-946,760,76,189,153,0
2,358,-1085,105,394,-10,-943,763,91,174,149,-1
2,315,-1076,131,394,-9,-942,788,75,195,151,5
2,306,-1067,148,395,-11,-946,756,85,186,148,1
2,350,-1093,52,392,-10,-948,746,84,186,143,3
2,315,-1093,113,394,-11,-950,764,79,187,147,-1
2,341,-1102,87,393,-10,-949,760,85,186,149,1
2,350,-1058,105,393,-10,-950,741,86,196,143,-1
2,323,-1058,96,395,-11,-944,768,76,190,148,8
2,323,-1058,61,394,-12,-946,771,90,196,146,4
2,288,-1120,96,394,-10,-945,761,88,189,140,6
2,288,-1041,61,391,-10,-943,762,86,191,124,0
2,323,-1111,87,392,-11,-946,741,89,184,122,6
2,297,-1102,96,391,-10,-945,765,72,194,127,4
2,306,-1155,122,393,-10,-950,771,75,191,143,3
2,280,-1067,122,393,-10,-947,754,78,199,150,6
2,341,-1058,78,394,-10,-950,769,76,189,144,8
2,341,-1032,113,395,-9,-943,784,70,194,150,6
2,288,-1050,87,393,-10,-945,766,82,188,141,0
2,306,-1015,96,395,-12,-945,767,79,177,147,3
2,253,-1067,105,394,-10,-942,755,87,200,156,1
2,306,-1102,96,394,-10,-946,763,84,185,146,6
2,306,-1085,140,393,-10,-946,757,77,185,141,-1
2,288,-1067,87,394,-11,-950,773,74,189,149,6
2,332,-1128,131,393,-9,-948,770,84,186,147,1
2,280,-1093,140,394,-11,-950,785,73,188,150,1
2,306,-1102,122,394,-11,-943,766,79,191,151,-1
2,262,-1041,105,393,-11,-944,764,86,185,155,-1
2,306,-1006,157,395,-11,-946,772,74,189,151,5
2,297,-1050,113,394,-10,-944,759,77,179,148,3
2,297,-1093,96,393,-11,-945,746,84,187,149,5
2,341,-988,96,393,-10,-945,763,79,179,151,5
2,358,-1041,175,394,-11,-949,765,91,192,150,7
2,358,-997,113,395,-11,-946,747,86,190,145,-1
2,385,-1067,148,393,-11,-944,761,76,189,155,6
2,332,-1076,96,395,-11,-944,788,75,184,153,-1
2,323,-1067,96,393,-10,-944,772,74,192,150,3
2,306,-1067,87,393,-12,-947,768,85,189,156,4
2,358,-980,87,392,-11,-944,749,93,189,159,0
2,323,-1076,96,394,-11,-949,761,84,183,144,2
2,297,-1015,131,392,-10,-946,762,81,189,148,3
2,332,-1041,113,393,-10,-948,752,93,193,143,6
2,323,-1067,122,396,-10,-943,757,76,180,151,1
2,323,-1093,87,393,-10,-944,780,76,195,154,5
2,332,-1067,105,395,-11,-944,763,77,184,157,2
2,350,-1102,96,394,-10,-946,763,85,184,157,9
2,315,-1050,105,392,-11,-947,774,74,198,155,7
2,315,-1067,87,391,-10,-945,765,79,188,150,9
2,306,-1015,96,393,-11,-949,773,79,200,155,2
2,306,-1015,113,392,-10,-947,764,84,182,149,-1
2,323,-1111,61,394,-10,-946,770,81,190,152,5
2,297,-1076,105,395,-11,-943,782,67,195,154,0
2,332,-997,157,394,-11,-946,761,82,182,144,-1
2,323,-1067,131,395,-11,-945,762,79,184,152,-1
2,288,-1023,113,392,-11,-945,770,68,189,143,8
2,315,-1076,70,393,-11,-949,763,86,183,153,1
2,332,-1076,78,392,-10,-948,755,104,184,147,6
2,341,-1058,70,393,-11,-949,761,74,191,154,3
2,332,-1102,148,394,-10,-944,762,84,186,151,3
2,332,-1023,122,393,-11,-946,776,77,191,152,0
2,297,-1015,96,394,-11,-944,760,78,184,144,-1
2,323,-988,157,393,-9,-942,746,86,197,153,-1
2,332,-997,113,393,-11,-946,757,85,179,152,5
2,350,-1058,140,392,-9,-946,755,82,192,145,-1
2,367,-1041,122,393,-11,-948,749,90,193,150,2
2,358,-1041,113,393,-11,-948,758,82,195,153,-1
2,367,-1015,113,394,-11,-948,775,79,190,155,5
2,280,-1032,113,394,-11,-944,761,87,176,144,-1
2,341,-1050,157,395,-10,-945,769,80,192,151,2
2,280,-980,131,394,-11,-941,778,82,196,153,6
2,323,-1015,105,393,-11,-942,763,90,195,151,-1
