4,17,-516,726,436,-33,-933,765,-10,119,171,4
4,17,-472,743,434,35,-490,726,436,-34,-932,800,-31,117,172,2
4,-26,-472,717,437,-32,-927,777,-23,121,172,5
4,-8,-463,691,433,-33,-931,796,-30,124,169,1
4,0,-455,787,433,-34,-930,795,-30,116,169,-1
4,-26,-428,735,435,-32,-935,775,-18,121,171,5
4,-43,-463,717,435,-32,-926,791,-24,120,172,0
4,-17,-463,717,435,-33,-931,786,-30,117,170,4
4,-35,-446,726,435,-32,-930,784,-23,117,168,0
4,-61,-463,726,437,-32,-933,785,-6,122,164,0
4,-26,-463,682,435,-32,-929,811,-26,121,165,5
4,26,-498,691,435,-32,-933,793,-27,131,166,1
4,-17,-498,761,434,-33,-928,785,-22,116,169,2
4,26,-472,761,436,-33,-934,797,-35,120,169,4
4,-17,-498,700,436,-32,-926,811,-27,133,165,3
4,0,-498,717,434,-32,-931,788,-20,117,169,6
4,-8,-428,735,434,-33,-929,796,-27,124,166,6
4,43,-490,708,435,-33,-932,793,-29,116,167,0
4,52,-446,761,435,-33,-928,772,-24,121,166,3
4,-17,-490,708,435,-32,-930,792,-26,131,168,2
4,26,-472,743,436,-32,-928,788,-27,126,168,-1
4,-35,-428,735,436,-32,-935,797,-27,119,169,-1
4,0,-507,787,436,-33,-926,793,-23,124,173,0
4,17,-411,752,434,-32,-930,790,-26,121,167,2
4,17,-437,796,436,-33,-929,785,-26,119,171,2
4,35,-420,743,436,-33,-931,782,-20,119,169,1
4,26,-472,761,436,-32,-929,808,-34,122,170,7
4,17,-428,735,435,-32,-931,800,-26,125,170,3
4,26,-455,735,434,-33,-928,795,-34,132,169,0
4,-43,-472,752,435,-33,-935,786,-23,119,164,4
4,8,-507,743,436,-32,-928,807,-36,125,169,5
4,-26,-402,752,434,-32,-931,775,-26,115,169,2
4,0,-446,726,433,-33,-927,789,-28,115,167,2
4,0,-385,717,436,-33,-932,786,-25,121,167,0
4,-26,-411,691,435,-32,-928,800,-49,129,166,0
4,8,-437,700,434,-33,-931,790,-29,125,170,0
4,17,-463,717,435,-32,-928,784,-21,125,167,6
4,-8,-463,735,435,-33,-933,789,-27,124,169,-1
4,-17,-481,717,436,-32,-926,777,-19,115,167,2
4,61,-446,700,434,-33,-931,790,-21,121,171,4
4,61,-463,743,434,-33,-928,792,-23,119,165,0
4,0,-420,752,437,-32,-933,795,-32,128,167,0
4,61,-472,752,435,-32,-926,772,-19,108,165,5
4,-8,-472,682,434,-32,-930,799,-25,121,169,3
4,-26,-472,735,434,-32,-928,786,-23,121,166,3
4,35,-481,770,434,-33,-934,798,-32,124,171,4
4,8,-463,752,436,-32,-927,774,-20,125,166,5
4,0,-463,743,434,-31,-930,804,-20,126,169,6
4,17,-490,743,434,-33,-929,781,-27,123,163,5
4,-8,-516,691,436,-34,-933,791,-31,119,166,0
4,43,-472,761,436,-32,-926,777,-9,123,169,4
4,17,-455,717,434,-32,-932,783,-33,112,172,4
4,-17,-376,726,435,-33,-928,820,-27,125,169,6
4,-43,-490,778,435,-34,-934,785,-32,115,169,3
4,8,-481,770,436,-31,-925,802,-37,125,173,0
4,8,-498,787,434,-32,-930,773,-34,125,166,4
4,-8,-533,726,435,-32,-929,784,-32,124,168,3
4,26,-490,691,436,-33,-933,785,-36,133,169,5
4,8,-481,752,434,-32,-927,797,-41,126,167,0
4,-8,-490,743,435,-32,-931,778,-29,128,171,5
4,0,-446,761,435,-32,-930,783,-21,113,166,-1
4,35,-455,778,436,-33,-932,791,-38,127,168,1
4,26,-455,787,434,-32,-928,776,-14,118,170,2
4,70,-481,743,435,-32,-929,779,-34,134,169,2
4,35,-472,735,436,-33,-930,789,-22,125,171,5
4,43,-446,778,437,-33,-932,795,-33,117,170,4
4,43,-402,787,434,-32,-929,767,-15,127,173,0
4,17,-437,778,435,-32,-931,803,-20,119,169,3
4,17,-455,761,436,-32,-934,788,-33,111,169,3
4,52,-428,752,436,-32,-926,781,-23,108,168,5
4,8,-420,717,434,-32,-930,766,-18,123,169,0
4,0,-446,743,434,-32,-928,796,-28,125,170,2
4,26,-455,796,436,-33,-932,785,-20,120,169,-1
4,61,-402,708,435,-32,-928,812,-34,117,171,0
4,17,-446,761,435,-33,-931,799,-27,130,168,5
4,43,-481,717,435,-33,-929,787,-30,105,169,4
4,43,-437,735,436,-33,-931,784,-22,122,169,6
4,35,-481,778,433,-32,-930,809,-32,123,169,6
4,17,-490,735,432,-33,-928,790,-27,139,169,2
4,17,-455,752,436,-32,-931,790,-34,127,170,5
4,-35,-472,761,435,-32,-929,788,-27,116,172,4
4,-26,-472,717,434,-32,-929,809,-35,130,168,2
4,26,-437,735,435,-32,-930,789,-39,126,172,0
4,-17,-481,726,434,-33,-932,788,-24,115,170,6
4,43,-446,735,435,-32,-927,784,-20,126,173,5
4,-26,-463,761,435,-33,-931,807,-41,129,170,4
4,8,-498,743,435,-33,-928,775,-23,124,166,0
4,-43,-463,752,437,-33,-932,784,-25,131,166,1
4,-26,-490,726,434,-31,-927,795,-40,126,168,5
4,-17,-516,770,436,-33,-930,809,-45,124,169,5
4,-35,-472,752,435,-32,-929,786,-28,134,169,4
4,8,-455,717,435,-33,-931,790,-33,127,162,3
4,0,-463,770,435,-32,-928,788,-32,127,169,5
4,26,-437,770,434,-32,-929,775,-31,125,172,2
4,-8,-490,735,435,-33,-933,791,-27,129,169,6
4,8,-463,752,435,-32,-928,789,-31,122,171,1
4,35,-490,682,435,-32,-930,798,-35,127,170,4
4,-17,-455,752,434,-32,-929,808,-46,132,175,1
4,-35,-411,770,435,-33,-933,789,-25,128,166,0
4,35,-455,735,435,-33,-928,791,-32,125,161,0
4,0,-455,743,433,-32,-931,794,-34,123,169,5
4,26,-437,787,437,-33,-932,771,-28,129,172,4
