18,210,201,-840,402,2,-911,729,7,212,140,-1
18,227,183,-796,418,201,236,-805,403,2,-914,694,27,211,146,3
18,218,157,-840,402,1,-913,710,14,212,146,0
18,218,175,-848,402,1,-914,704,13,206,149,1
18,236,183,-848,403,1,-914,728,0,218,144,-1
18,218,227,-840,402,1,-912,719,13,206,147,0
18,192,218,-866,402,1,-915,718,14,199,149,2
18,236,262,-840,404,1,-912,704,32,211,155,7
18,245,236,-822,404,2,-914,711,14,214,151,5
18,201,218,-840,404,2,-915,714,14,214,155,-1
18,253,201,-875,403,1,-912,690,26,217,150,-1
18,218,218,-857,404,2,-912,709,14,210,138,4
18,210,183,-822,404,2,-912,704,18,200,141,1
18,236,210,-875,404,1,-913,688,33,199,145,6
18,218,253,-787,402,1,-917,706,15,212,149,0
18,227,245,-778,403,1,-912,699,18,209,148,-1
18,245,218,-822,403,2,-916,688,25,204,145,-1
18,227,245,-866,403,1,-913,714,8,222,147,1
18,218,183,-813,406,2,-915,706,7,205,148,-1
18,210,192,-848,404,2,-917,735,0,203,150,5
18,227,210,-866,403,0,-913,707,11,215,146,3
18,236,227,-857,403,2,-912,716,14,207,154,2
18,210,227,-813,404,1,-910,725,9,221,145,0
18,245,227,-840,403,2,-914,707,6,218,146,-1
18,201,253,-787,402,2,-917,710,11,212,146,4
18,201,218,-787,402,1,-914,699,21,205,149,0
18,236,227,-787,403,2,-914,718,12,207,146,1
18,262,218,-805,402,1,-914,716,11,213,149,2
18,210,201,-787,402,2,-918,727,9,211,148,1
18,183,192,-840,402,1,-913,717,8,211,152,-1
18,210,201,-840,403,1,-913,709,6,204,141,2
18,210,245,-831,401,1,-912,722,6,215,150,0
18,218,218,-857,403,0,-915,722,1,199,144,-1
18,210,262,-831,402,0,-912,712,11,215,156,-1
18,218,245,-831,404,2,-912,729,11,212,148,1
18,227,218,-822,402,2,-913,722,3,219,151,1
18,227,218,-822,404,2,-913,712,14,214,146,-1
18,218,280,-813,401,1,-911,685,19,219,149,-1
18,236,218,-796,402,1,-915,709,6,214,149,-1
18,201,262,-866,402,1,-913,708,11,213,141,-1
18,201,218,-840,402,1,-915,691,16,212,148,-1
18,192,245,-857,402,1,-911,700,15,216,151,7
18,183,236,-805,404,0,-915,712,21,217,149,8
18,236,253,-787,403,1,-912,700,14,223,151,2
18,210,236,-831,402,1,-913,712,23,202,145,-1
18,262,262,-796,402,1,-915,716,9,207,146,1
18,218,253,-822,402,1,-912,696,9,217,155,0
18,227,245,-831,404,1,-911,713,4,214,144,4
18,245,227,-857,403,1,-916,717,22,211,149,1
18,236,288,-831,403,1,-914,705,14,200,150,-1
18,227,253,-848,402,1,-917,723,-1,220,142,-1
18,288,236,-831,402,1,-911,710,11,209,151,-1
18,262,253,-901,403,1,-914,710,9,221,156,2
18,245,236,-813,404,0,-913,720,0,210,148,0
18,253,218,-831,405,1,-916,709,10,216,144,1
18,253,245,-840,402,1,-915,720,6,204,146,2
18,236,236,-822,402,1,-913,742,-2,216,146,0
18,175,227,-822,403,2,-912,716,18,208,148,6
18,192,192,-813,401,1,-913,702,12,206,152,7
18,262,236,-831,404,2,-915,730,3,216,142,0
18,210,245,-831,403,1,-916,707,15,214,150,0
18,236,253,-796,404,1,-913,704,15,217,156,5
18,280,245,-813,403,2,-912,714,3,209,145,-1
18,271,245,-770,402,1,-911,704,16,211,148,-1
18,271,253,-761,402,2,-916,734,8,220,151,-1
18,288,227,-813,402,0,-912,709,13,205,144,-1
18,253,236,-805,402,1,-916,717,8,222,148,-1
18,253,236,-778,401,1,-911,730,3,219,148,0
18,218,218,-822,403,0,-913,700,18,209,144,-1
18,271,227,-857,401,1,-911,708,9,206,150,1
18,236,245,-822,403,1,-914,731,7,212,148,-1
18,245,201,-805,401,0,-914,711,6,203,150,-1
18,245,218,-805,403,2,-914,715,11,222,151,1
18,262,236,-875,404,2,-912,689,19,200,150,0
18,245,262,-875,402,0,-914,710,6,200,140,-1
18,280,210,-840,401,2,-913,701,14,204,154,-1
18,288,280,-787,404,1,-917,687,19,211,152,7
18,262,227,-822,405,2,-915,709,12,212,146,0
18,227,227,-892,404,1,-912,709,8,198,154,-1
