40,70,-271,770,348,-22,-969,592,207,311,116,10
40,96,-253,743,348,-22,-967,600,194,327,117,-1
40,61,-227,770,348,-22,-964,593,196,319,117,-1
40,87,-236,735,348,-24,-963,611,186,332,1283,770,347,-23,-965,601,203,310,109,-1
40,43,-201,743,348,-23,-964,608,185,326,106,0
40,96,-253,752,346,-23,-965,613,190,323,121,-1
40,61,-201,787,350,-23,-967,600,203,327,118,-1
40,43,-175,761,349,-22,-969,591,201,319,103,0
40,8,-192,805,350,-22,-972,584,209,316,117,-1
40,87,-175,796,350,-22,-973,595,191,325,116,-1
40,78,-245,752,351,-22,-969,604,200,317,118,-1
40,96,-218,822,350,-23,-965,574,202,327,117,-1
40,35,-218,735,348,-23,-964,606,195,320,121,0
40,43,-271,770,348,-23,-964,607,192,321,123,10
40,43,-236,743,348,-24,-966,586,206,317,118,-1
40,43,-218,761,349,-22,-966,597,195,321,120,1
40,70,-218,761,347,-23,-970,596,196,324,118,-1
40,70,-253,770,349,-23,-972,616,182,322,118,1
40,43,-262,726,349,-22,-971,609,199,322,115,-1
40,43,-210,770,351,-22,-968,600,193,311,126,-1
40,78,-201,743,349,-22,-965,591,202,314,116,10
40,78,-227,752,349,-23,-968,620,193,330,120,-1
40,52,-227,743,350,-22,-964,606,195,319,116,2
40,52,-227,726,347,-22,-961,592,203,317,115,3
40,52,-288,735,347,-23,-964,583,205,321,118,0
40,26,-201,743,347,-22,-971,602,194,329,118,-1
40,8,-236,752,350,-22,-972,609,188,315,122,0
40,52,-218,761,351,-22,-972,580,202,324,117,7
40,35,-227,805,349,-23,-968,600,198,321,122,2
40,35,-175,700,348,-23,-965,602,197,320,113,-1
40,43,-192,743,346,-23,-972,590,205,315,121,10
40,87,-262,761,347,-23,-963,605,196,323,116,-1
40,43,-218,735,347,-23,-963,597,200,323,115,-1
40,26,-253,752,346,-23,-967,607,188,316,114,2
40,35,-236,752,348,-22,-974,617,187,324,121,3
40,61,-245,813,352,-23,-975,592,206,326,116,5
40,52,-218,805,349,-23,-964,602,183,319,118,1
40,8,-183,787,351,-22,-973,582,200,309,116,-1
40,35,-218,770,350,-22,-971,601,192,316,125,-1
40,96,-245,778,349,-22,-964,595,196,316,117,-1
40,61,-227,805,348,-22,-962,576,207,313,117,-1
40,96,-236,735,345,-23,-965,608,198,323,118,6
40,43,-271,778,347,-23,-971,598,204,315,122,-1
40,43,-183,761,349,-22,-968,575,211,315,110,2
40,35,-218,778,350,-23,-965,600,203,321,126,6
40,61,-227,805,348,-22,-966,595,205,320,111,0
40,96,-157,805,350,-22,-972,618,181,316,117,5
