1,411,-577,630,417,-14,-919,730,78,305,201,5
1,428,-525,682,419,-14,-919,741,74,307,209,-1
1,455,-516,638,417,-14,-918,722,82,304,210,0
1,420,-542,630,417,-14,-919,711,84,314,206,1
13,551,415,-14,-919,729,86,303,198,6
1,420,-525,630,415,-14,-919,719,86,303,203,12
1,358,-542,621,416,-14,-919,725,84,296,209,-1
1,367,-516,577,419,-14,-918,742,82,309,212,-1
1,411,-525,647,418,-14,-919,724,90,299,208,-1
1,402,-551,621,417,-14,-917,712,90,295,210,2
1,411,-507,638,417,-14,-918,716,92,302,210,9
1,437,-481,595,417,-15,-919,742,74,294,206,8
1,393,-533,612,416,-14,-920,730,88,298,213,-1
1,428,-498,630,415,-13,-918,720,94,286,208,-1
1,385,-542,586,416,-14,-917,709,97,294,203,8
1,376,-533,621,415,-12,-918,711,92,281,217,-1
1,428,-490,621,417,-14,-918,722,87,296,213,5
1,393,-490,560,416,-14,-918,720,94,303,218,8
1,428,-498,638,415,-13,-919,701,101,302,216,-1
1,472,-481,638,418,-14,-918,721,91,303,221,5
1,385,-533,568,417,-14,-918,719,92,306,212,4
1,385,-516,542,417,-13,-917,702,99,312,215,5
1,420,-507,603,418,-14,-919,719,89,309,211,-1
1,428,-516,586,419,-13,-921,716,82,300,213,7
1,420,-481,603,418,-14,-917,718,88,307,216,4
1,385,-525,612,417,-15,-919,706,95,302,218,8
1,411,-481,525,418,-14,-918,713,85,296,205,7
1,411,-498,595,416,-13,-919,719,92,292,215,-1
1,420,-507,621,416,-15,-918,728,88,303,218,5
1,411,-507,630,418,-14,-918,740,78,300,210,3
1,402,-455,665,416,-14,-918,728,94,296,212,4
1,481,-490,638,418,-13,-917,725,86,305,203,-1
1,455,-463,630,419,-13,-919,708,100,295,210,5
1,455,-507,586,415,-14,-920,741,81,306,208,3
1,490,-490,568,415,-14,-920,719,89,292,216,3
1,463,-525,603,419,-13,-918,721,93,307,219,8
1,437,-463,673,416,-13,-916,731,72,296,215,9
1,402,-507,551,416,-13,-917,713,86,299,216,7
1,428,-428,621,418,-14,-917,726,91,294,211,5
1,446,-481,630,415,-13,-919,733,80,297,213,11
1,393,-481,595,417,-14,-918,738,79,312,218,3
1,428,-525,568,418,-13,-919,716,93,295,217,7
1,420,-472,595,417,-13,-919,716,81,299,206,7
1,393,-437,586,418,-13,-920,726,72,321,220,0
1,402,-498,647,418,-14,-919,735,79,296,216,-1
1,455,-437,612,416,-13,-919,717,88,310,219,4
1,402,-490,595,416,-13,-918,722,85,306,215,2
1,437,-498,568,417,-13,-915,690,100,305,216,9
